"AHash","Rel","Split","Class","Base"
"0001111000100010110000001101100011111000111111000111000100000010","train\canker\local_DataSet_Image_001470_Canker(1174).jpg","train","canker","local_DataSet_Image_001470_Canker(1174)"
"1111111111100011100000011000000010000000100000001000000011000001","train\canker\local_DataSet_Image_001471_Canker(645).jpg","train","canker","local_DataSet_Image_001471_Canker(645)"
"1111111111000000100000001000000010000000100000001100000011100011","train\canker\local_DataSet_Image_001472_Canker(662).jpg","train","canker","local_DataSet_Image_001472_Canker(662)"
"0001110000100000011110001111110010111100101111000111100000100000","train\canker\local_DataSet_Image_001473_Canker(417).jpg","train","canker","local_DataSet_Image_001473_Canker(417)"
"0000111111100111100111111001110010001000000000000000000001000001","train\canker\local_DataSet_Image_001474_Canker(149).jpg","train","canker","local_DataSet_Image_001474_Canker(149)"
"0011110000000010000000011001100110101111110010111100011100111110","train\canker\local_DataSet_Image_001475_Canker(919).jpg","train","canker","local_DataSet_Image_001475_Canker(919)"
"1111111111000001110000001000000010000000100000001100000011011101","train\canker\local_DataSet_Image_001476_Canker(600).jpg","train","canker","local_DataSet_Image_001476_Canker(600)"
"0001110000000110000010111001111010111000100111000001100000000000","train\canker\local_DataSet_Image_001477_Canker(293).jpg","train","canker","local_DataSet_Image_001477_Canker(293)"
"0001000000000000000110001011111011111111111111110111111100111110","train\canker\local_DataSet_Image_001478_Canker(1075).jpg","train","canker","local_DataSet_Image_001478_Canker(1075)"
"0000111111110011110000011001100010011100000000000100000001100001","train\canker\local_DataSet_Image_001479_Canker(1170).jpg","train","canker","local_DataSet_Image_001479_Canker(1170)"
"1111111111000001100000010000000010000000100000001000000111100111","train\canker\local_DataSet_Image_001480_Canker(765).jpg","train","canker","local_DataSet_Image_001480_Canker(765)"
"0000110111111111111111110111111100111000001010001000001010000000","train\canker\local_DataSet_Image_001481_Canker(589).jpg","train","canker","local_DataSet_Image_001481_Canker(589)"
"1111111111000001100000011000000000000100100000001100000111100011","train\canker\local_DataSet_Image_001482_Canker(821).jpg","train","canker","local_DataSet_Image_001482_Canker(821)"
"0111100001110011011110010001110010001000100000001000000011000001","train\canker\local_DataSet_Image_001483_Canker(206).jpg","train","canker","local_DataSet_Image_001483_Canker(206)"
"1111111111000001100000001000000000001100100000001000000011100001","train\canker\local_DataSet_Image_001484_Canker(729).jpg","train","canker","local_DataSet_Image_001484_Canker(729)"
"0001001000000000100110001011110010111110100110000000100100110110","train\canker\local_DataSet_Image_001485_Canker(433).jpg","train","canker","local_DataSet_Image_001485_Canker(433)"
"0011100000100000010010011000110010001100100011011100000100000010","train\canker\local_DataSet_Image_001486_Canker(1056).jpg","train","canker","local_DataSet_Image_001486_Canker(1056)"
"1111111111000011100000011000100010000000100000001000000011000001","train\canker\local_DataSet_Image_001487_Canker(866).jpg","train","canker","local_DataSet_Image_001487_Canker(866)"
"0011001101111110011101110100011100001001000000001000000011000000","train\canker\local_DataSet_Image_001488_Canker(609).jpg","train","canker","local_DataSet_Image_001488_Canker(609)"
"0001110000111110011111111111110110111110100111000100000100000000","train\canker\local_DataSet_Image_001489_Canker(267).jpg","train","canker","local_DataSet_Image_001489_Canker(267)"
"0000111111000001100000011000011010001111000001110000001101000111","train\canker\local_DataSet_Image_001490_Canker(24).jpg","train","canker","local_DataSet_Image_001490_Canker(24)"
"0001111100011101001100100001000000111000000000011000000010000010","train\canker\local_DataSet_Image_001491_Canker(578).jpg","train","canker","local_DataSet_Image_001491_Canker(578)"
"0001111000100000110000011000000010010000100010000100110100100110","train\canker\local_DataSet_Image_001492_Canker(28).jpg","train","canker","local_DataSet_Image_001492_Canker(28)"
"1111111111100011110000011100100010001000100000001100000111100011","train\canker\local_DataSet_Image_001493_Canker(660).jpg","train","canker","local_DataSet_Image_001493_Canker(660)"
"0000111001101111100111111001111100001100000000100000000001000001","train\canker\local_DataSet_Image_001494_Canker(1016).jpg","train","canker","local_DataSet_Image_001494_Canker(1016)"
"0111100001100011010000010000111000001100000111011000010111100111","train\canker\local_DataSet_Image_001495_Canker(103).jpg","train","canker","local_DataSet_Image_001495_Canker(103)"
"1111111111000011100000011000000000001100000010001000000011000001","train\canker\local_DataSet_Image_001496_Canker(914).jpg","train","canker","local_DataSet_Image_001496_Canker(914)"
"0011100000000001000000000000000010001111100111111101111101111111","train\canker\local_DataSet_Image_001497_Canker(1161).jpg","train","canker","local_DataSet_Image_001497_Canker(1161)"
"1111111111100011100000011000000000000000000000001000000011000001","train\canker\local_DataSet_Image_001498_Canker(1021).jpg","train","canker","local_DataSet_Image_001498_Canker(1021)"
"1110111110000011000000010000000000001110100011001000010111000001","train\canker\local_DataSet_Image_001499_Canker(91).jpg","train","canker","local_DataSet_Image_001499_Canker(91)"
"0011100001001110000111010001111110011111100011101000010100000010","train\canker\local_DataSet_Image_001500_Canker(47).jpg","train","canker","local_DataSet_Image_001500_Canker(47)"
"1111111111001111100001101000111010001110100000001000000011000001","train\canker\local_DataSet_Image_001501_Canker(620).jpg","train","canker","local_DataSet_Image_001501_Canker(620)"
"0000111001111110110111111011111110111110000111000000000100000000","train\canker\local_DataSet_Image_001502_Canker(260).jpg","train","canker","local_DataSet_Image_001502_Canker(260)"
"0000111111100011110110011101100111000000010000000100000001100001","train\canker\local_DataSet_Image_001503_Canker(1114).jpg","train","canker","local_DataSet_Image_001503_Canker(1114)"
"1111111111110011110000001000000010001000100000001000000011000011","train\canker\local_DataSet_Image_001504_Canker(874).jpg","train","canker","local_DataSet_Image_001504_Canker(874)"
"0000111001100000110001001110000010111000001111000000100101001001","train\canker\local_DataSet_Image_001505_Canker(197).jpg","train","canker","local_DataSet_Image_001505_Canker(197)"
"0000010101110000011000100000000100010111001110010011101000000010","train\canker\local_DataSet_Image_001506_Canker(576).jpg","train","canker","local_DataSet_Image_001506_Canker(576)"
"1111111111000001100000010000000000000000100000001100000111100011","train\canker\local_DataSet_Image_001507_Canker(820).jpg","train","canker","local_DataSet_Image_001507_Canker(820)"
"0011100001100011010000010000000110000001110000001100000101100001","train\canker\local_DataSet_Image_001508_Canker(1211).jpg","train","canker","local_DataSet_Image_001508_Canker(1211)"
"1111111111000001110000001000010000000100000000000000000110000011","train\canker\local_DataSet_Image_001509_Canker(806).jpg","train","canker","local_DataSet_Image_001509_Canker(806)"
"0011010000000000000000001000000010111100100111001000110000110010","train\canker\local_DataSet_Image_001510_Canker(923).jpg","train","canker","local_DataSet_Image_001510_Canker(923)"
"0001110000111000011111011111110011111100111110000110000000100000","train\canker\local_DataSet_Image_001511_Canker(308).jpg","train","canker","local_DataSet_Image_001511_Canker(308)"
"1111111111100001110000001000100010010000100000001000000011000011","train\canker\local_DataSet_Image_001512_Canker(856).jpg","train","canker","local_DataSet_Image_001512_Canker(856)"
"0011100001100011010000010000000110000101100000011100001101101111","train\canker\local_DataSet_Image_001513_Canker(1215).jpg","train","canker","local_DataSet_Image_001513_Canker(1215)"
"1111111111000011100000001000000010000100100000001000000001000001","train\canker\local_DataSet_Image_001514_Canker(934).jpg","train","canker","local_DataSet_Image_001514_Canker(934)"
"1111111111000011100000011000000010000000100000001000000011100001","train\canker\local_DataSet_Image_001515_Canker(714).jpg","train","canker","local_DataSet_Image_001515_Canker(714)"
"0111100001000001000000000000100010001110100011101100111111100011","train\canker\local_DataSet_Image_001516_Canker(36).jpg","train","canker","local_DataSet_Image_001516_Canker(36)"
"0000111111000000100000001001000010111000011110000111000101101001","train\canker\local_DataSet_Image_001517_Canker(444).jpg","train","canker","local_DataSet_Image_001517_Canker(444)"
"0011100001000011010000010000100010001100100011011100000101100111","train\canker\local_DataSet_Image_001518_Canker(939).jpg","train","canker","local_DataSet_Image_001518_Canker(939)"
"0111100001111111011000010100000110000000110000001100000111100011","train\canker\local_DataSet_Image_001519_Canker(55).jpg","train","canker","local_DataSet_Image_001519_Canker(55)"
"1111111111100111110000111000000110000001110000001100000111110011","train\canker\local_DataSet_Image_001520_Canker(830).jpg","train","canker","local_DataSet_Image_001520_Canker(830)"
"1111111111000001100000001000000010110000100000001000000011000001","train\canker\local_DataSet_Image_001521_Canker(847).jpg","train","canker","local_DataSet_Image_001521_Canker(847)"
"0011100001000011000000010000010010001010100001101101010101100011","train\canker\local_DataSet_Image_001522_Canker(976).jpg","train","canker","local_DataSet_Image_001522_Canker(976)"
"0001111000000000100000011011111010111110101111110101111100111110","train\canker\local_DataSet_Image_001523_Canker(918).jpg","train","canker","local_DataSet_Image_001523_Canker(918)"
"1111111111000011100000001000000000011000000010000000000011000001","train\canker\local_DataSet_Image_001524_Canker(971).jpg","train","canker","local_DataSet_Image_001524_Canker(971)"
"1111111110000011100000011000000010000000100000001100000011100001","train\canker\local_DataSet_Image_001525_Canker(772).jpg","train","canker","local_DataSet_Image_001525_Canker(772)"
"0111100001100001010000000000000010100000101010001110100111100001","train\canker\local_DataSet_Image_001526_Canker(1218).jpg","train","canker","local_DataSet_Image_001526_Canker(1218)"
"0011100000001110000011110001111100111111000111111001110100000110","train\canker\local_DataSet_Image_001527_Canker(1074).jpg","train","canker","local_DataSet_Image_001527_Canker(1074)"
"1111111111000001100000001000000010011000100000001100000011100011","train\canker\local_DataSet_Image_001528_Canker(681).jpg","train","canker","local_DataSet_Image_001528_Canker(681)"
"0011100001000111000111110001111010011100100010001000000001000011","train\canker\local_DataSet_Image_001529_Canker(190).jpg","train","canker","local_DataSet_Image_001529_Canker(190)"
"0000111111000011100111111001111010011100000000000100000101000001","train\canker\local_DataSet_Image_001530_Canker(1154).jpg","train","canker","local_DataSet_Image_001530_Canker(1154)"
"0001111000000010100010000001110010111111100111110100111100111110","train\canker\local_DataSet_Image_001531_Canker(231).jpg","train","canker","local_DataSet_Image_001531_Canker(231)"
"0011110000100000011110001111100011110100111110001000000000000010","train\canker\local_DataSet_Image_001532_Canker(1010).jpg","train","canker","local_DataSet_Image_001532_Canker(1010)"
"1111111111000001100000001000000010011000100000001000000011000001","train\canker\local_DataSet_Image_001533_Canker(959).jpg","train","canker","local_DataSet_Image_001533_Canker(959)"
"0000111111000011100000011000000010010000000000000100000101111111","train\canker\local_DataSet_Image_001534_Canker(1203).jpg","train","canker","local_DataSet_Image_001534_Canker(1203)"
"0001110000001010000111110001111100111111001111110000110100000010","train\canker\local_DataSet_Image_001535_Canker(264).jpg","train","canker","local_DataSet_Image_001535_Canker(264)"
"1111111111100001110000001000110010000100100000001000000011000001","train\canker\local_DataSet_Image_001536_Canker(818).jpg","train","canker","local_DataSet_Image_001536_Canker(818)"
"0011100001100011010000010000000010010000100010001100000101000001","train\canker\local_DataSet_Image_001537_Canker(1229).jpg","train","canker","local_DataSet_Image_001537_Canker(1229)"
